,constellation,total_emissions_t,emission_per_capacity,emission_per_sqkm,emission_for_every_cost,mission_number,mission_total_emissions,mission_emission_per_capacity,mission_emission_per_sqkm,mission_emission_for_every_cost
3530,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3531,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3532,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3533,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3534,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3535,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3536,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3537,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3538,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3539,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3540,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3541,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3542,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3543,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3544,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3545,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3546,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3547,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3548,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3549,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3550,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3551,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3552,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3553,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3554,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3555,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3556,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3557,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3558,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3559,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3560,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3561,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3562,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3563,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3564,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3565,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3566,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3567,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3568,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3569,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3570,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3571,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3572,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3573,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3574,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3575,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3576,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3577,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3578,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3579,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3580,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3581,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3582,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3583,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3584,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3585,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3586,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3587,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3588,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3589,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3590,OneWeb,2113.474048,0.0003486448704447,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3591,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3592,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3593,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3594,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3595,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3596,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3597,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3598,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3599,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3600,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3601,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3602,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3603,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3604,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3605,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3606,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3607,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3608,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3609,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3610,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3611,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3612,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3613,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3614,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3615,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3616,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3617,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3618,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3619,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3620,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3621,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3622,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3623,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3624,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3625,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3626,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3627,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3628,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3629,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3630,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3631,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3632,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3633,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3634,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3635,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3636,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3637,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3638,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3639,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3640,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3641,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3642,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3643,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3644,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3645,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3646,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3647,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3648,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3649,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3650,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3651,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3652,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3653,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3654,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3655,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3656,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3657,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3658,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3659,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3660,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3661,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3662,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3663,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3664,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3665,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3666,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3667,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3668,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3669,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3670,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3671,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.153435611196289e-06,20,42269.48096,4.306871222392578e-05,0.059674561355294,4.306871222392578e-05
3672,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3673,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3674,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.4979043207935312e-06,20,42269.48096,4.9958086415870626e-05,0.059674561355294,4.9958086415870626e-05
3675,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3676,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3677,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.486150844205047e-06,20,42269.48096,4.972301688410094e-05,0.059674561355294,4.972301688410094e-05
3678,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3679,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3680,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.474507457695027e-06,20,42269.48096,4.9490149153900536e-05,0.059674561355294,4.9490149153900536e-05
3681,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3682,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3683,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3230838605854587e-06,20,42269.48096,4.6461677211709176e-05,0.059674561355294,4.6461677211709176e-05
3684,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3685,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3686,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3129146424078822e-06,20,42269.48096,4.6258292848157646e-05,0.059674561355294,4.6258292848157646e-05
3687,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3688,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3689,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.3028340669920224e-06,20,42269.48096,4.605668133984045e-05,0.059674561355294,4.605668133984045e-05
3690,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3691,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3692,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.171133090159593e-06,20,42269.48096,4.3422661803191864e-05,0.059674561355294,4.3422661803191864e-05
3693,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3694,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
3695,OneWeb,2113.474048,0.0004455076827167,0.0029837280677647,2.162248138886282e-06,20,42269.48096,4.324496277772564e-05,0.059674561355294,4.324496277772564e-05
