constellation,number_of_satellites,total_area_earth_km_sq,elevation_angle,altitude_km,satellite_centric_angle,earth_central_angle,signal_path_km,coverage_area_per_sat_sqkm,dl_frequency_hz,dl_bandwidth_hz,power_dbw,receiver_gain_db,earth_atmospheric_losses_db,all_other_losses_db,subscribers_low,subscribers_baseline,subscribers_high,subscriber_traffic_percent,satellite_coverage_area_km,percent_coverage,path_loss_db,losses_db,antenna_gain_db,eirp_db,noise_db,received_power_db,cnr_db,spectral_efficiency_bphz,channel_capacity_mbps,capacity_per_single_satellite_mbps,constellation_capacity_mbps,cnr_scenario
Kuiper,3236,510000000,39,615,45.137346787383166,5.862653212616834,919.1246,1336851.2822,19463353343,250000000.0,30,31,4,0.53,1500000,2500000,3500000,20,157601.9778,67,177.4918,4.53,38.5374,68.5374,-89.9978,-82.4844,7.5134,1.896173,474.0433,22754.076,49333572.4606,high
Kuiper,3236,510000000,39,613,45.15381923803559,5.846180761964405,916.289,1329355.9735,18816693120,250000000.0,30,35,1,0.53,1500000,2500000,3500000,20,157601.9778,67,177.1715,1.53,38.2439,68.2439,-89.9978,-75.4576,14.5402,3.510192,877.548,42122.304,91326209.7485,high
Kuiper,3236,510000000,38,615,45.94800217109938,6.051997828900625,935.6203,1424516.0194,19204363397,250000000.0,30,31,14,0.53,1500000,2500000,3500000,20,157601.9778,67,177.53,14.53,38.421,68.421,-89.9978,-92.639,-2.6412,0.434841,108.7103,5218.092,11313454.8305,low
Kuiper,3236,510000000,38,607,46.015873501682485,5.984126498317522,924.1076,1392773.0318,19008268574,250000000.0,30,34,15,0.53,1500000,2500000,3500000,20,157601.9778,67,177.3333,15.53,38.3319,68.3319,-89.9978,-90.5314,-0.5336,0.567805,141.9512,6813.66,14772827.3157,low
Kuiper,3236,510000000,39,614,45.145581239767985,5.854418760232022,917.7069,1333101.8076,18721225020,250000000.0,30,32,9,0.53,1500000,2500000,3500000,20,157601.9778,67,177.1408,9.53,38.1997,68.1997,-89.9978,-86.4711,3.5267,1.088581,272.1452,13062.972,28322085.6492,baseline
Kuiper,3236,510000000,39,616,45.12911587816479,5.870884121835218,920.5421,1340604.3917,19531346660,250000000.0,30,34,14,0.53,1500000,2500000,3500000,20,157601.9778,67,177.5355,14.53,38.5677,68.5677,-89.9978,-89.4978,0.5,0.567805,141.9512,6813.66,14772827.3157,low
Kuiper,3236,510000000,38,611,45.9819080136972,6.018091986302807,929.8657,1408613.8888,19341478945,250000000.0,30,28,8,0.53,1500000,2500000,3500000,20,157601.9778,67,177.5382,8.53,38.4828,68.4828,-89.9978,-89.5854,0.4124,0.567805,141.9512,6813.66,14772827.3157,low
Kuiper,3236,510000000,40,606,44.392912205076016,5.607087794923984,890.7823,1222930.3393,18220233745,250000000.0,30,29,14,0.53,1500000,2500000,3500000,20,157601.9778,67,176.6465,14.53,37.9641,67.9641,-89.9978,-94.2124,-4.2146,0.434841,108.7103,5218.092,11313454.8305,low
Kuiper,3236,510000000,40,616,44.31276361640063,5.68723638359937,904.7673,1258112.8114,19196775031,250000000.0,30,33,12,0.53,1500000,2500000,3500000,20,157601.9778,67,177.2353,12.53,38.4176,68.4176,-89.9978,-88.3477,1.6501,0.889135,222.2837,10669.62,23133011.3109,baseline
Kuiper,3236,510000000,35,608,48.405364944329435,6.594635055670565,979.4288,1691124.8564,18563081635,250000000.0,30,32,8,0.53,1500000,2500000,3500000,20,157601.9778,67,177.6325,8.53,38.126,68.126,-89.9978,-86.0365,3.9613,1.088581,272.1452,13062.972,28322085.6492,baseline
Kuiper,3236,510000000,36,609,47.60392731186878,6.396072688131227,962.1028,1590923.7447,18047481659,250000000.0,30,32,1,0.53,1500000,2500000,3500000,20,157601.9778,67,177.2328,1.53,37.8813,67.8813,-89.9978,-78.8815,11.1163,2.745734,686.4335,32948.808,71436969.601,high
Kuiper,3236,510000000,37,611,46.78725383011406,6.212746169885946,947.0568,1501119.5865,19624795309,250000000.0,30,32,13,0.53,1500000,2500000,3500000,20,157601.9778,67,177.8236,13.53,38.6091,68.6091,-89.9978,-90.7445,-0.7467,0.567805,141.9512,6813.66,14772827.3157,low
Kuiper,3236,510000000,37,609,46.80471382947595,6.195286170524042,944.1354,1492702.3063,18698696581,250000000.0,30,33,9,0.53,1500000,2500000,3500000,20,157601.9778,67,177.3769,9.53,38.1892,68.1892,-89.9978,-85.7177,4.2801,1.088581,272.1452,13062.972,28322085.6492,baseline
Kuiper,3236,510000000,37,610,46.79598187236865,6.204018127631343,945.5962,1496908.9405,18698216583,250000000.0,30,30,10,0.53,1500000,2500000,3500000,20,157601.9778,67,177.3901,10.53,38.189,68.189,-89.9978,-89.7311,0.2667,0.567805,141.9512,6813.66,14772827.3157,low
Kuiper,3236,510000000,35,614,48.35000665173676,6.649993348263237,988.462,1719604.1161,19340582761,250000000.0,30,32,1,0.53,1500000,2500000,3500000,20,157601.9778,67,178.0686,1.53,38.4824,68.4824,-89.9978,-79.1162,10.8816,2.524739,631.1848,30296.868,65687250.6516,high
Kuiper,3236,510000000,39,612,45.16206078490556,5.837939215094437,914.8709,1325613.7855,18658444395,250000000.0,30,34,11,0.53,1500000,2500000,3500000,20,157601.9778,67,177.0847,11.53,38.1705,68.1705,-89.9978,-86.4442,3.5536,1.088581,272.1452,13062.972,28322085.6492,baseline
Kuiper,3236,510000000,37,610,46.79598187236865,6.204018127631343,945.5962,1496908.9405,18475568671,250000000.0,30,28,13,0.53,1500000,2500000,3500000,20,157601.9778,67,177.2861,13.53,38.085,68.085,-89.9978,-94.7311,-4.7333,0.434841,108.7103,5218.092,11313454.8305,low
Kuiper,3236,510000000,38,612,45.97342596864505,6.026574031354954,931.3047,1412583.6922,18108770292,250000000.0,30,30,5,0.53,1500000,2500000,3500000,20,157601.9778,67,176.9796,5.53,37.9108,67.9108,-89.9978,-84.5988,5.399,1.088581,272.1452,13062.972,28322085.6492,baseline
Kuiper,3236,510000000,37,613,46.76980947745241,6.230190522547588,949.9773,1509552.8876,18640774413,250000000.0,30,33,4,0.53,1500000,2500000,3500000,20,157601.9778,67,177.4035,4.53,38.1623,68.1623,-89.9978,-80.7712,9.2266,2.10485,526.2125,25258.2,54762808.584,high
Kuiper,3236,510000000,40,604,44.40898267002188,5.591017329978115,887.9829,1215935.8634,18655420734,250000000.0,30,32,13,0.53,1500000,2500000,3500000,20,157601.9778,67,176.8242,13.53,38.1691,68.1691,-89.9978,-90.1851,-0.1873,0.567805,141.9512,6813.66,14772827.3157,low
Kuiper,3236,510000000,40,606,44.392912205076016,5.607087794923984,890.7823,1222930.3393,18063426837,250000000.0,30,35,9,0.53,1500000,2500000,3500000,20,157601.9778,67,176.5714,9.53,37.889,67.889,-89.9978,-83.2124,6.7854,1.713601,428.4003,20563.212,44583516.4049,high
Kuiper,3236,510000000,39,606,45.211584739479214,5.788415260520793,906.3578,1303237.5438,18488501624,250000000.0,30,29,5,0.53,1500000,2500000,3500000,20,157601.9778,67,176.924,5.53,38.091,68.091,-89.9978,-85.363,4.6348,1.088581,272.1452,13062.972,28322085.6492,baseline
Kuiper,3236,510000000,37,610,46.79598187236865,6.204018127631343,945.5962,1496908.9405,18361827565,250000000.0,30,33,7,0.53,1500000,2500000,3500000,20,157601.9778,67,177.2324,7.53,38.0313,68.0313,-89.9978,-83.7311,6.2667,1.647211,411.8028,19766.532,42856218.5633,high
Kuiper,3236,510000000,38,604,46.04138687346245,5.958613126537557,919.7867,1380932.8338,18793368467,250000000.0,30,30,12,0.53,1500000,2500000,3500000,20,157601.9778,67,177.1938,12.53,38.2331,68.2331,-89.9978,-91.4907,-1.4929,0.567805,141.9512,6813.66,14772827.3157,low
Kuiper,3236,510000000,38,604,46.04138687346245,5.958613126537557,919.7867,1380932.8338,18715925018,250000000.0,30,34,9,0.53,1500000,2500000,3500000,20,157601.9778,67,177.158,9.53,38.1972,68.1972,-89.9978,-84.4908,5.507,1.088581,272.1452,13062.972,28322085.6492,baseline
Kuiper,3236,510000000,35,608,48.405364944329435,6.594635055670565,979.4288,1691124.8564,17895405995,250000000.0,30,33,6,0.53,1500000,2500000,3500000,20,157601.9778,67,177.3143,6.53,37.8078,67.8078,-89.9978,-83.0365,6.9613,1.896173,474.0433,22754.076,49333572.4606,high
Kuiper,3236,510000000,37,608,46.81344970461863,6.18655029538138,942.6743,1488499.6903,17796045880,250000000.0,30,34,12,0.53,1500000,2500000,3500000,20,157601.9778,67,176.9337,12.53,37.7595,67.7595,-89.9978,-87.7042,2.2936,1.088581,272.1452,13062.972,28322085.6492,baseline
Kuiper,3236,510000000,39,610,45.178554535347075,5.821445464652925,912.034,1318140.3707,18878124004,250000000.0,30,30,18,0.53,1500000,2500000,3500000,20,157601.9778,67,177.1594,18.53,38.2722,68.2722,-89.9978,-97.4172,-7.4194,0.434841,108.7103,5218.092,11313454.8305,low
Kuiper,3236,510000000,40,606,44.392912205076016,5.607087794923984,890.7823,1222930.3393,18499319781,250000000.0,30,31,18,0.53,1500000,2500000,3500000,20,157601.9778,67,176.7785,18.53,38.0961,68.0961,-89.9978,-96.2124,-6.2146,0.434841,108.7103,5218.092,11313454.8305,low
Kuiper,3236,510000000,40,615,44.32076323687934,5.679236763120656,903.3697,1254578.8943,19507932946,250000000.0,30,29,6,0.53,1500000,2500000,3500000,20,157601.9778,67,177.3615,6.53,38.5572,68.5572,-89.9978,-86.3343,3.6635,1.088581,272.1452,13062.972,28322085.6492,baseline
Kuiper,3236,510000000,40,615,44.32076323687934,5.679236763120656,903.3697,1254578.8943,18926478436,250000000.0,30,35,14,0.53,1500000,2500000,3500000,20,157601.9778,67,177.0987,14.53,38.2944,68.2944,-89.9978,-88.3343,1.6635,0.889135,222.2837,10669.62,23133011.3109,baseline
Kuiper,3236,510000000,37,610,46.79598187236865,6.204018127631343,945.5962,1496908.9405,19435562446,250000000.0,30,33,3,0.53,1500000,2500000,3500000,20,157601.9778,67,177.7261,3.53,38.525,68.525,-89.9978,-79.7311,10.2667,2.524739,631.1848,30296.868,65687250.6516,high
Kuiper,3236,510000000,37,610,46.79598187236865,6.204018127631343,945.5962,1496908.9405,18062603854,250000000.0,30,31,7,0.53,1500000,2500000,3500000,20,157601.9778,67,177.0897,7.53,37.8886,67.8886,-89.9978,-85.7311,4.2667,1.088581,272.1452,13062.972,28322085.6492,baseline
Kuiper,3236,510000000,37,613,46.76980947745241,6.230190522547588,949.9773,1509552.8876,19578604487,250000000.0,30,33,15,0.53,1500000,2500000,3500000,20,157601.9778,67,177.8299,15.53,38.5886,68.5886,-89.9978,-91.7713,-1.7735,0.434841,108.7103,5218.092,11313454.8305,low
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,11010031707,12000000.0,61,31,18,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.5351,18.53,43.3357,104.3357,-89.9978,-88.7294,1.2684,0.889135,10.6696,211685.2608,2694748.3187,baseline
GEO,19,510000000,7,35786,8.63497991473543,74.36502008526458,40908.7843,186708669.4167,11296575140,12000000.0,60,33,10,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.7353,10.53,42.3867,102.3867,-89.9978,-80.8786,9.1192,2.10485,25.2582,501122.688,6379291.8182,high
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,12476197298,12000000.0,55,32,4,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.621,4.53,43.072,98.072,-89.9978,-81.079,8.9188,1.972253,23.667,469553.9942,5977413.2544,high
GEO,19,510000000,11,35786,8.539273081051459,70.46072691894854,40479.6034,170109155.1089,11625731844,12000000.0,60,34,7,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.8931,7.53,43.9495,103.9495,-89.9978,-75.4736,14.5242,3.510192,42.1223,835706.5114,10638542.8794,high
GEO,19,510000000,15,35786,8.401689692429635,66.59831030757036,40060.7491,154077841.2131,13494401370,12000000.0,55,31,4,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.0975,4.53,43.643,98.643,-89.9978,-81.9845,8.0133,2.062148,24.7458,490956.1958,6249878.4346,high
GEO,19,510000000,11,35786,8.539273081051459,70.46072691894854,40479.6034,170109155.1089,10584086894,12000000.0,65,32,14,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.0778,14.53,42.1743,107.1743,-89.9978,-80.4335,9.5643,2.370043,28.4405,564259.8374,7183023.6896,high
GEO,19,510000000,13,35786,8.475676348522134,68.52432365147786,40268.769,162018795.2097,13487299555,12000000.0,58,31,14,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.1379,14.53,44.9189,102.9189,-89.9978,-87.749,2.2488,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,13385679506,12000000.0,56,30,5,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.2322,5.53,42.9703,98.9703,-89.9978,-83.7919,6.2059,1.647211,19.7665,392167.9949,4992290.4928,high
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,12996620598,12000000.0,59,33,15,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.976,15.53,42.7905,101.7905,-89.9978,-87.7155,2.2823,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,7,35786,8.63497991473543,74.36502008526458,40908.7843,186708669.4167,10531161420,12000000.0,57,31,1,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.1259,1.53,42.2683,99.2683,-89.9978,-76.3876,13.6102,3.077225,36.9267,732625.728,9326325.5174,high
GEO,19,510000000,13,35786,8.475676348522134,68.52432365147786,40268.769,162018795.2097,12050482228,12000000.0,50,30,9,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.1595,9.53,43.4943,93.4943,-89.9978,-92.1952,-2.1974,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,10,35786,8.567148888635437,71.43285111136456,40586.0042,174208116.0989,11177599575,12000000.0,57,33,14,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.5745,14.53,40.8707,97.8707,-89.9978,-89.2338,0.764,0.889135,10.6696,211685.2608,2694748.3187,baseline
GEO,19,510000000,5,35786,8.6669655173253,76.3330344826747,41126.6472,195201984.1853,13268107054,12000000.0,59,32,17,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.1786,17.53,45.1077,104.1077,-89.9978,-88.6009,1.3969,0.889135,10.6696,211685.2608,2694748.3187,baseline
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,12665831977,12000000.0,60,33,15,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.7521,15.53,42.7449,102.7449,-89.9978,-86.5372,3.4606,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,13,35786,8.475676348522134,68.52432365147786,40268.769,162018795.2097,12470300108,12000000.0,52,31,9,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.4569,9.53,41.9312,93.9312,-89.9978,-91.0557,-1.0579,0.567805,6.8137,135183.0144,1720889.8758,low
GEO,19,510000000,5,35786,8.6669655173253,76.3330344826747,41126.6472,195201984.1853,13342940720,12000000.0,61,33,18,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.2275,18.53,44.0499,105.0499,-89.9978,-87.7076,2.2902,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,14,35786,8.439976074804774,67.56002392519522,40164.3931,158029207.0807,10834710927,12000000.0,62,31,5,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.2132,5.53,41.6761,103.6761,-89.9978,-76.0671,13.9307,3.077225,36.9267,732625.728,9326325.5174,high
GEO,19,510000000,12,35786,8.508778932539958,69.49122106746005,40373.8487,166045741.7101,10968335561,12000000.0,64,33,1,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.3648,1.53,41.2951,105.2951,-89.9978,-68.5997,21.3981,4.936639,59.2397,1175315.0131,14961768.199,high
GEO,19,510000000,7,35786,8.63497991473543,74.36502008526458,40908.7843,186708669.4167,12646779329,12000000.0,57,34,9,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.7159,9.53,43.5171,100.5171,-89.9978,-81.7288,8.269,2.062148,24.7458,490956.1958,6249878.4346,high
GEO,19,510000000,8,35786,8.61501008946883,73.38498991053117,40800.6248,182508863.1083,11610476273,12000000.0,61,34,8,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.9503,8.53,43.8198,104.8198,-89.9978,-75.6605,14.3373,3.291954,39.5034,783748.4083,9977105.1149,high
GEO,19,510000000,7,35786,8.63497991473543,74.36502008526458,40908.7843,186708669.4167,11461738578,12000000.0,65,34,1,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.8613,1.53,42.5127,107.5127,-89.9978,-65.8786,24.1192,5.900855,70.8103,1404875.5584,17884075.961,high
GEO,19,510000000,15,35786,8.401689692429635,66.59831030757036,40060.7491,154077841.2131,11222455896,12000000.0,52,33,8,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.4961,8.53,42.2907,94.2907,-89.9978,-86.7354,3.2624,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,8,35786,8.61501008946883,73.38498991053117,40800.6248,182508863.1083,12145396286,12000000.0,64,31,2,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.3416,2.53,43.2772,107.2772,-89.9978,-70.5944,19.4034,4.603122,55.2375,1095911.2858,13950959.76,high
GEO,19,510000000,7,35786,8.63497991473543,74.36502008526458,40908.7843,186708669.4167,11247409797,12000000.0,53,33,7,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.6974,7.53,43.3996,96.3996,-89.9978,-83.8278,6.17,1.647211,19.7665,392167.9949,4992290.4928,high
GEO,19,510000000,13,35786,8.475676348522134,68.52432365147786,40268.769,162018795.2097,11652350495,12000000.0,53,31,17,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.8676,17.53,42.2832,95.2832,-89.9978,-97.1144,-7.1166,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,13,35786,8.475676348522134,68.52432365147786,40268.769,162018795.2097,10986154203,12000000.0,55,30,7,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.3563,7.53,41.205,96.205,-89.9978,-86.6813,3.3165,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,13,35786,8.475676348522134,68.52432365147786,40268.769,162018795.2097,11640067889,12000000.0,57,33,14,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.8585,14.53,42.8181,99.8181,-89.9978,-87.5704,2.4274,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,7,35786,8.63497991473543,74.36502008526458,40908.7843,186708669.4167,12614539319,12000000.0,61,32,2,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.6938,2.53,41.855,102.855,-89.9978,-74.3688,15.629,3.620536,43.4464,861977.2109,10972961.8125,high
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,10673550591,12000000.0,57,33,16,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.2656,16.53,41.5005,98.5005,-89.9978,-90.2951,-0.2973,0.567805,6.8137,135183.0144,1720889.8758,low
GEO,19,510000000,5,35786,8.6669655173253,76.3330344826747,41126.6472,195201984.1853,11007531793,12000000.0,60,31,15,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.5563,15.53,40.9884,100.9884,-89.9978,-89.0979,0.8999,0.889135,10.6696,211685.2608,2694748.3187,baseline
GEO,19,510000000,9,35786,8.592397295022304,72.4076027049777,40693.0213,178341677.3103,10541014981,12000000.0,51,33,15,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.088,15.53,42.7988,93.7988,-89.9978,-93.8192,-3.8214,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,8,35786,8.61501008946883,73.38498991053117,40800.6248,182508863.1083,10543570245,12000000.0,52,31,16,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.1131,16.53,43.1448,95.1448,-89.9978,-95.4983,-5.5005,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,9,35786,8.592397295022304,72.4076027049777,40693.0213,178341677.3103,10787045217,12000000.0,57,30,5,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.2884,5.53,40.5175,97.5175,-89.9978,-83.3009,6.6969,1.713601,20.5632,407974.1261,5193507.5942,high
GEO,19,510000000,12,35786,8.508778932539958,69.49122106746005,40373.8487,166045741.7101,12129185465,12000000.0,60,32,18,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.2386,18.53,41.7797,101.7797,-89.9978,-90.9889,-0.9911,0.567805,6.8137,135183.0144,1720889.8758,low
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,12182044403,12000000.0,61,34,2,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.4138,2.53,42.8515,103.8515,-89.9978,-71.0923,18.9055,4.338659,52.0639,1032947.9347,13149425.1885,high
GEO,19,510000000,11,35786,8.539273081051459,70.46072691894854,40479.6034,170109155.1089,12409179712,12000000.0,56,31,7,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.4596,7.53,43.7547,99.7547,-89.9978,-83.2349,6.7629,1.713601,20.5632,407974.1261,5193507.5942,high
GEO,19,510000000,15,35786,8.401689692429635,66.59831030757036,40060.7491,154077841.2131,13155389050,12000000.0,53,33,11,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.8765,11.53,44.0254,97.0254,-89.9978,-88.3811,1.6167,0.889135,10.6696,211685.2608,2694748.3187,baseline
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,10501958050,12000000.0,63,33,14,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.1248,14.53,42.5155,105.5155,-89.9978,-81.1393,8.8585,1.972253,23.667,469553.9942,5977413.2544,high
GEO,19,510000000,13,35786,8.475676348522134,68.52432365147786,40268.769,162018795.2097,13291100153,12000000.0,51,34,1,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.0106,1.53,43.4461,94.4461,-89.9978,-80.0945,9.9033,2.370043,28.4405,564259.8374,7183023.6896,high
GEO,19,510000000,14,35786,8.439976074804774,67.56002392519522,40164.3931,158029207.0807,12475613371,12000000.0,53,33,13,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.4381,13.53,41.9979,94.9979,-89.9978,-91.9702,-1.9724,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,10,35786,8.567148888635437,71.43285111136456,40586.0042,174208116.0989,12210305420,12000000.0,55,30,5,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.3421,5.53,44.2116,99.2116,-89.9978,-82.6605,7.3373,1.896173,22.7541,451440.8678,5746848.3091,high
GEO,19,510000000,9,35786,8.592397295022304,72.4076027049777,40693.0213,178341677.3103,11232946011,12000000.0,63,30,12,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.6403,12.53,41.1432,104.1432,-89.9978,-84.0271,5.9707,1.647211,19.7665,392167.9949,4992290.4928,high
GEO,19,510000000,10,35786,8.567148888635437,71.43285111136456,40586.0042,174208116.0989,12066042823,12000000.0,56,30,15,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.2388,15.53,43.0854,99.0854,-89.9978,-92.6834,-2.6856,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,11,35786,8.539273081051459,70.46072691894854,40479.6034,170109155.1089,11692675915,12000000.0,62,32,13,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.943,13.53,44.1329,106.1329,-89.9978,-81.3401,8.6577,1.972253,23.667,469553.9942,5977413.2544,high
GEO,19,510000000,10,35786,8.567148888635437,71.43285111136456,40586.0042,174208116.0989,13318571766,12000000.0,53,30,8,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.0967,8.53,44.0737,97.0737,-89.9978,-88.553,1.4448,0.889135,10.6696,211685.2608,2694748.3187,baseline
GEO,19,510000000,7,35786,8.63497991473543,74.36502008526458,40908.7843,186708669.4167,11513373806,12000000.0,55,31,3,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.9004,3.53,42.6348,97.6348,-89.9978,-80.7956,9.2022,2.10485,25.2582,501122.688,6379291.8182,high
GEO,19,510000000,11,35786,8.539273081051459,70.46072691894854,40479.6034,170109155.1089,11820736233,12000000.0,65,34,16,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.0376,16.53,42.8889,107.8889,-89.9978,-80.6787,9.3191,2.10485,25.2582,501122.688,6379291.8182,high
GEO,19,510000000,10,35786,8.567148888635437,71.43285111136456,40586.0042,174208116.0989,11096235686,12000000.0,50,33,17,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.511,17.53,42.4531,92.4531,-89.9978,-97.5879,-7.5901,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,11,35786,8.539273081051459,70.46072691894854,40479.6034,170109155.1089,11751034452,12000000.0,54,32,17,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.9862,17.53,43.962,97.962,-89.9978,-93.5542,-3.5564,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,14,35786,8.439976074804774,67.56002392519522,40164.3931,158029207.0807,10530190195,12000000.0,55,32,2,0.53,1500000,2500000,3500000,20,26842105.2632,67,204.9655,2.53,41.7233,96.7233,-89.9978,-78.7722,11.2256,2.745734,32.9488,653704.3507,8321654.3642,high
GEO,19,510000000,6,35786,8.652300270660295,75.34769972933971,41017.4689,190940063.5687,11806482771,12000000.0,56,31,18,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.1418,18.53,42.5428,98.5428,-89.9978,-95.129,-5.1312,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,14,35786,8.439976074804774,67.56002392519522,40164.3931,158029207.0807,13382734005,12000000.0,56,33,11,0.53,1500000,2500000,3500000,20,26842105.2632,67,207.0477,11.53,45.142,101.142,-89.9978,-84.4357,5.5621,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,5,35786,8.6669655173253,76.3330344826747,41126.6472,195201984.1853,12377675994,12000000.0,64,31,12,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.5752,12.53,42.9525,106.9525,-89.9978,-81.1527,8.8451,1.972253,23.667,469553.9942,5977413.2544,high
GEO,19,510000000,15,35786,8.401689692429635,66.59831030757036,40060.7491,154077841.2131,11286465521,12000000.0,64,32,4,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.5455,4.53,43.7438,107.7438,-89.9978,-70.3317,19.6661,4.735354,56.8242,1127393.0803,14351701.7894,high
GEO,19,510000000,9,35786,8.592397295022304,72.4076027049777,40693.0213,178341677.3103,11819590384,12000000.0,54,30,17,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.0824,17.53,42.8236,96.8236,-89.9978,-96.7888,-6.791,0.434841,5.2181,103526.9453,1317900.0339,low
GEO,19,510000000,9,35786,8.592397295022304,72.4076027049777,40693.0213,178341677.3103,12585928787,12000000.0,62,32,17,0.53,1500000,2500000,3500000,20,26842105.2632,67,206.6281,17.53,44.5457,106.5457,-89.9978,-85.6124,4.3854,1.088581,13.063,259169.3645,3299233.0816,baseline
GEO,19,510000000,11,35786,8.539273081051459,70.46072691894854,40479.6034,170109155.1089,10800018435,12000000.0,50,31,9,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.2532,9.53,42.8741,92.8741,-89.9978,-90.9091,-0.9113,0.567805,6.8137,135183.0144,1720889.8758,low
GEO,19,510000000,14,35786,8.439976074804774,67.56002392519522,40164.3931,158029207.0807,11607195856,12000000.0,53,31,4,0.53,1500000,2500000,3500000,20,26842105.2632,67,205.8114,4.53,43.8724,96.8724,-89.9978,-82.469,7.5288,1.896173,22.7541,451440.8678,5746848.3091,high
