constellation,subscribers_low,subscribers_baseline,subscribers_high,capex_costs,opex_costs,total_cost_ownership,assessment_period_year,capex_scenario,opex_scenario
Starlink,2500000,3500000,4500000,1959070850.0,431635500,3898880791.6024733,5,High,High
Starlink,2500000,3500000,4500000,1959070850.0,431640500,3898902727.6587553,5,High,High
Starlink,2500000,3500000,4500000,2401570850.0,431630500,4341358855.54619,5,High,High
Starlink,2500000,3500000,4500000,2401570850.0,431635500,4341380791.602473,5,High,High
Starlink,2500000,3500000,4500000,2401570850.0,431640500,4341402727.658755,5,High,High
Starlink,2500000,3500000,4500000,2844070850.0,431630500,4783858855.54619,5,High,High
Starlink,2500000,3500000,4500000,2844070850.0,431635500,4783880791.602473,5,High,High
Starlink,2500000,3500000,4500000,2844070850.0,431640500,4783902727.658755,5,High,High
Starlink,2500000,3500000,4500000,1959070850.0,481630500,4118219418.369387,5,High,High
Starlink,2500000,3500000,4500000,1959070850.0,481635500,4118241354.4256697,5,High,High
Starlink,2500000,3500000,4500000,1959070850.0,481640500,4118263290.4819517,5,High,High
Starlink,2500000,3500000,4500000,2401570850.0,481630500,4560719418.369387,5,High,High
Starlink,2500000,3500000,4500000,2401570850.0,481635500,4560741354.42567,5,High,High
Starlink,2500000,3500000,4500000,2401570850.0,481640500,4560763290.481952,5,High,High
Starlink,2500000,3500000,4500000,2844070850.0,481630500,5003219418.369387,5,High,High
Starlink,2500000,3500000,4500000,2844070850.0,481635500,5003241354.42567,5,High,High
Starlink,2500000,3500000,4500000,2844070850.0,481640500,5003263290.481952,5,High,High
Starlink,2500000,3500000,4500000,1974070850.0,381430500,3693620850.4717016,5,Baseline,Low
Starlink,2500000,3500000,4500000,1974070850.0,381435500,3693642786.527984,5,Baseline,Low
Starlink,2500000,3500000,4500000,1974070850.0,381440500,3693664722.5842667,5,Baseline,Low
Starlink,2500000,3500000,4500000,2416570850.0,381430500,4136120850.4717016,5,Baseline,Low
Starlink,2500000,3500000,4500000,2416570850.0,381435500,4136142786.527984,5,Baseline,Low
Starlink,2500000,3500000,4500000,2416570850.0,381440500,4136164722.5842667,5,Baseline,Low
Starlink,2500000,3500000,4500000,2859070850.0,381430500,4578620850.471702,5,Baseline,Low
Starlink,2500000,3500000,4500000,2859070850.0,381435500,4578642786.527985,5,Baseline,Low
Starlink,2500000,3500000,4500000,2859070850.0,381440500,4578664722.584267,5,Baseline,Low
Starlink,2500000,3500000,4500000,1974070850.0,431430500,3912981413.294898,5,Baseline,Low
Starlink,2500000,3500000,4500000,1974070850.0,431435500,3913003349.3511806,5,Baseline,Low
Starlink,2500000,3500000,4500000,1974070850.0,431440500,3913025285.4074626,5,Baseline,Low
Starlink,2500000,3500000,4500000,2416570850.0,431430500,4355481413.294898,5,Baseline,Low
Starlink,2500000,3500000,4500000,2416570850.0,431435500,4355503349.351181,5,Baseline,Low
Starlink,2500000,3500000,4500000,2416570850.0,431440500,4355525285.407463,5,Baseline,Low
Starlink,2500000,3500000,4500000,2859070850.0,431430500,4797981413.294898,5,Baseline,Low
Starlink,2500000,3500000,4500000,2859070850.0,431435500,4798003349.351181,5,Baseline,Low
Starlink,2500000,3500000,4500000,2859070850.0,431440500,4798025285.407463,5,Baseline,Low
Starlink,2500000,3500000,4500000,1974070850.0,481430500,4132341976.1180944,5,Baseline,Low
Starlink,2500000,3500000,4500000,1974070850.0,481435500,4132363912.1743765,5,Baseline,Low
Starlink,2500000,3500000,4500000,1974070850.0,481440500,4132385848.230659,5,Baseline,Low
Starlink,2500000,3500000,4500000,2416570850.0,481430500,4574841976.118094,5,Baseline,Low
Starlink,2500000,3500000,4500000,2416570850.0,481435500,4574863912.1743765,5,Baseline,Low
Starlink,2500000,3500000,4500000,2416570850.0,481440500,4574885848.2306595,5,Baseline,Low
Starlink,2500000,3500000,4500000,2859070850.0,481430500,5017341976.118094,5,Baseline,Low
Starlink,2500000,3500000,4500000,2859070850.0,481435500,5017363912.1743765,5,Baseline,Low
Starlink,2500000,3500000,4500000,2859070850.0,481440500,5017385848.2306595,5,Baseline,Low
Starlink,2500000,3500000,4500000,1974070850.0,381530500,3694059571.597348,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,1974070850.0,381535500,3694081507.6536303,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,1974070850.0,381540500,3694103443.709913,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2416570850.0,381530500,4136559571.597348,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2416570850.0,381535500,4136581507.6536303,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2416570850.0,381540500,4136603443.709913,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2859070850.0,381530500,4579059571.597348,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2859070850.0,381535500,4579081507.65363,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2859070850.0,381540500,4579103443.709913,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,1974070850.0,431530500,3913420134.4205446,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,1974070850.0,431535500,3913442070.4768267,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,1974070850.0,431540500,3913464006.533109,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2416570850.0,431530500,4355920134.420545,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2416570850.0,431535500,4355942070.476827,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2416570850.0,431540500,4355964006.53311,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2859070850.0,431530500,4798420134.420545,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2859070850.0,431535500,4798442070.476827,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2859070850.0,431540500,4798464006.53311,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,1974070850.0,481530500,4132780697.243741,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,1974070850.0,481535500,4132802633.300023,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,1974070850.0,481540500,4132824569.3563056,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2416570850.0,481530500,4575280697.243741,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2416570850.0,481535500,4575302633.300023,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2416570850.0,481540500,4575324569.356306,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2859070850.0,481530500,5017780697.243741,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2859070850.0,481535500,5017802633.300023,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,2859070850.0,481540500,5017824569.356306,5,Baseline,Baseline
Starlink,2500000,3500000,4500000,1974070850.0,381630500,3694498292.722995,5,Baseline,High
Starlink,2500000,3500000,4500000,1974070850.0,381635500,3694520228.779277,5,Baseline,High
Starlink,2500000,3500000,4500000,1974070850.0,381640500,3694542164.8355594,5,Baseline,High
Starlink,2500000,3500000,4500000,2416570850.0,381630500,4136998292.722995,5,Baseline,High
Starlink,2500000,3500000,4500000,2416570850.0,381635500,4137020228.779277,5,Baseline,High
Starlink,2500000,3500000,4500000,2416570850.0,381640500,4137042164.8355594,5,Baseline,High
Starlink,2500000,3500000,4500000,2859070850.0,381630500,4579498292.722995,5,Baseline,High
Starlink,2500000,3500000,4500000,2859070850.0,381635500,4579520228.779277,5,Baseline,High
Starlink,2500000,3500000,4500000,2859070850.0,381640500,4579542164.83556,5,Baseline,High
Starlink,2500000,3500000,4500000,1974070850.0,431630500,3913858855.5461907,5,Baseline,High
Starlink,2500000,3500000,4500000,1974070850.0,431635500,3913880791.6024733,5,Baseline,High
Starlink,2500000,3500000,4500000,1974070850.0,431640500,3913902727.6587553,5,Baseline,High
Starlink,2500000,3500000,4500000,2416570850.0,431630500,4356358855.54619,5,Baseline,High
Starlink,2500000,3500000,4500000,2416570850.0,431635500,4356380791.602473,5,Baseline,High
Starlink,2500000,3500000,4500000,2416570850.0,431640500,4356402727.658755,5,Baseline,High
Starlink,2500000,3500000,4500000,2859070850.0,431630500,4798858855.54619,5,Baseline,High
Starlink,2500000,3500000,4500000,2859070850.0,431635500,4798880791.602473,5,Baseline,High
Starlink,2500000,3500000,4500000,2859070850.0,431640500,4798902727.658755,5,Baseline,High
Starlink,2500000,3500000,4500000,1974070850.0,481630500,4133219418.369387,5,Baseline,High
Starlink,2500000,3500000,4500000,1974070850.0,481635500,4133241354.4256697,5,Baseline,High
Starlink,2500000,3500000,4500000,1974070850.0,481640500,4133263290.4819517,5,Baseline,High
Starlink,2500000,3500000,4500000,2416570850.0,481630500,4575719418.369387,5,Baseline,High
Starlink,2500000,3500000,4500000,2416570850.0,481635500,4575741354.42567,5,Baseline,High
Starlink,2500000,3500000,4500000,2416570850.0,481640500,4575763290.481952,5,Baseline,High
Starlink,2500000,3500000,4500000,2859070850.0,481630500,5018219418.369387,5,Baseline,High
Starlink,2500000,3500000,4500000,2859070850.0,481635500,5018241354.42567,5,Baseline,High
Starlink,2500000,3500000,4500000,2859070850.0,481640500,5018263290.481952,5,Baseline,High
Starlink,2500000,3500000,4500000,1989070850.0,381430500,3708620850.4717016,5,High,Low
Starlink,2500000,3500000,4500000,1989070850.0,381435500,3708642786.527984,5,High,Low
Starlink,2500000,3500000,4500000,1989070850.0,381440500,3708664722.5842667,5,High,Low
Starlink,2500000,3500000,4500000,2431570850.0,381430500,4151120850.4717016,5,High,Low
Starlink,2500000,3500000,4500000,2431570850.0,381435500,4151142786.527984,5,High,Low
Starlink,2500000,3500000,4500000,2431570850.0,381440500,4151164722.5842667,5,High,Low
Starlink,2500000,3500000,4500000,2874070850.0,381430500,4593620850.471702,5,High,Low
Starlink,2500000,3500000,4500000,2874070850.0,381435500,4593642786.527985,5,High,Low
Starlink,2500000,3500000,4500000,2874070850.0,381440500,4593664722.584267,5,High,Low
Starlink,2500000,3500000,4500000,1989070850.0,431430500,3927981413.294898,5,High,Low
Starlink,2500000,3500000,4500000,1989070850.0,431435500,3928003349.3511806,5,High,Low
Starlink,2500000,3500000,4500000,1989070850.0,431440500,3928025285.4074626,5,High,Low
Starlink,2500000,3500000,4500000,2431570850.0,431430500,4370481413.294898,5,High,Low
Starlink,2500000,3500000,4500000,2431570850.0,431435500,4370503349.351181,5,High,Low
Starlink,2500000,3500000,4500000,2431570850.0,431440500,4370525285.407463,5,High,Low
Starlink,2500000,3500000,4500000,2874070850.0,431430500,4812981413.294898,5,High,Low
Starlink,2500000,3500000,4500000,2874070850.0,431435500,4813003349.351181,5,High,Low
Starlink,2500000,3500000,4500000,2874070850.0,431440500,4813025285.407463,5,High,Low
Starlink,2500000,3500000,4500000,1989070850.0,481430500,4147341976.1180944,5,High,Low
Starlink,2500000,3500000,4500000,1989070850.0,481435500,4147363912.1743765,5,High,Low
Starlink,2500000,3500000,4500000,1989070850.0,481440500,4147385848.230659,5,High,Low
Starlink,2500000,3500000,4500000,2431570850.0,481430500,4589841976.118094,5,High,Low
Starlink,2500000,3500000,4500000,2431570850.0,481435500,4589863912.1743765,5,High,Low
Starlink,2500000,3500000,4500000,2431570850.0,481440500,4589885848.2306595,5,High,Low
Starlink,2500000,3500000,4500000,2874070850.0,481430500,5032341976.118094,5,High,Low
Starlink,2500000,3500000,4500000,2874070850.0,481435500,5032363912.1743765,5,High,Low
Starlink,2500000,3500000,4500000,2874070850.0,481440500,5032385848.2306595,5,High,Low
Starlink,2500000,3500000,4500000,1989070850.0,381530500,3709059571.597348,5,High,Baseline
Starlink,2500000,3500000,4500000,1989070850.0,381535500,3709081507.6536303,5,High,Baseline
Starlink,2500000,3500000,4500000,1989070850.0,381540500,3709103443.709913,5,High,Baseline
Starlink,2500000,3500000,4500000,2431570850.0,381530500,4151559571.597348,5,High,Baseline
Starlink,2500000,3500000,4500000,2431570850.0,381535500,4151581507.6536303,5,High,Baseline
Starlink,2500000,3500000,4500000,2431570850.0,381540500,4151603443.709913,5,High,Baseline
Starlink,2500000,3500000,4500000,2874070850.0,381530500,4594059571.597348,5,High,Baseline
Starlink,2500000,3500000,4500000,2874070850.0,381535500,4594081507.65363,5,High,Baseline
Starlink,2500000,3500000,4500000,2874070850.0,381540500,4594103443.709913,5,High,Baseline
Starlink,2500000,3500000,4500000,1989070850.0,431530500,3928420134.4205446,5,High,Baseline
Starlink,2500000,3500000,4500000,1989070850.0,431535500,3928442070.4768267,5,High,Baseline
Starlink,2500000,3500000,4500000,1989070850.0,431540500,3928464006.533109,5,High,Baseline
Starlink,2500000,3500000,4500000,2431570850.0,431530500,4370920134.420545,5,High,Baseline
Starlink,2500000,3500000,4500000,2431570850.0,431535500,4370942070.476827,5,High,Baseline
Starlink,2500000,3500000,4500000,2431570850.0,431540500,4370964006.53311,5,High,Baseline
Starlink,2500000,3500000,4500000,2874070850.0,431530500,4813420134.420545,5,High,Baseline
Starlink,2500000,3500000,4500000,2874070850.0,431535500,4813442070.476827,5,High,Baseline
Starlink,2500000,3500000,4500000,2874070850.0,431540500,4813464006.53311,5,High,Baseline
Starlink,2500000,3500000,4500000,1989070850.0,481530500,4147780697.243741,5,High,Baseline
Starlink,2500000,3500000,4500000,1989070850.0,481535500,4147802633.300023,5,High,Baseline
Starlink,2500000,3500000,4500000,1989070850.0,481540500,4147824569.3563056,5,High,Baseline
Starlink,2500000,3500000,4500000,2431570850.0,481530500,4590280697.243741,5,High,Baseline
Starlink,2500000,3500000,4500000,2431570850.0,481535500,4590302633.300023,5,High,Baseline
Starlink,2500000,3500000,4500000,2431570850.0,481540500,4590324569.356306,5,High,Baseline
Starlink,2500000,3500000,4500000,2874070850.0,481530500,5032780697.243741,5,High,Baseline
Starlink,2500000,3500000,4500000,2874070850.0,481535500,5032802633.300023,5,High,Baseline
Starlink,2500000,3500000,4500000,2874070850.0,481540500,5032824569.356306,5,High,Baseline
Starlink,2500000,3500000,4500000,1989070850.0,381630500,3709498292.722995,5,High,High
Starlink,2500000,3500000,4500000,1989070850.0,381635500,3709520228.779277,5,High,High
Starlink,2500000,3500000,4500000,1989070850.0,381640500,3709542164.8355594,5,High,High
Starlink,2500000,3500000,4500000,2431570850.0,381630500,4151998292.722995,5,High,High
Starlink,2500000,3500000,4500000,2431570850.0,381635500,4152020228.779277,5,High,High
Starlink,2500000,3500000,4500000,2431570850.0,381640500,4152042164.8355594,5,High,High
Starlink,2500000,3500000,4500000,2874070850.0,381630500,4594498292.722995,5,High,High
Starlink,2500000,3500000,4500000,2874070850.0,381635500,4594520228.779277,5,High,High
Starlink,2500000,3500000,4500000,2874070850.0,381640500,4594542164.83556,5,High,High
Starlink,2500000,3500000,4500000,1989070850.0,431630500,3928858855.5461907,5,High,High
Starlink,2500000,3500000,4500000,1989070850.0,431635500,3928880791.6024733,5,High,High
Starlink,2500000,3500000,4500000,1989070850.0,431640500,3928902727.6587553,5,High,High
Starlink,2500000,3500000,4500000,2431570850.0,431630500,4371358855.54619,5,High,High
Starlink,2500000,3500000,4500000,2431570850.0,431635500,4371380791.602473,5,High,High
Starlink,2500000,3500000,4500000,2431570850.0,431640500,4371402727.658755,5,High,High
Starlink,2500000,3500000,4500000,2874070850.0,431630500,4813858855.54619,5,High,High
Starlink,2500000,3500000,4500000,2874070850.0,431635500,4813880791.602473,5,High,High
Starlink,2500000,3500000,4500000,2874070850.0,431640500,4813902727.658755,5,High,High
Starlink,2500000,3500000,4500000,1989070850.0,481630500,4148219418.369387,5,High,High
Starlink,2500000,3500000,4500000,1989070850.0,481635500,4148241354.4256697,5,High,High
Starlink,2500000,3500000,4500000,1989070850.0,481640500,4148263290.4819517,5,High,High
Starlink,2500000,3500000,4500000,2431570850.0,481630500,4590719418.369387,5,High,High
Starlink,2500000,3500000,4500000,2431570850.0,481635500,4590741354.42567,5,High,High
Starlink,2500000,3500000,4500000,2431570850.0,481640500,4590763290.481952,5,High,High
Starlink,2500000,3500000,4500000,2874070850.0,481630500,5033219418.369387,5,High,High
Starlink,2500000,3500000,4500000,2874070850.0,481635500,5033241354.42567,5,High,High
Starlink,2500000,3500000,4500000,2874070850.0,481640500,5033263290.481952,5,High,High
Starlink,2500000,3500000,4500000,1964070850.0,381430500,3683620850.4717016,5,High,Low
Starlink,2500000,3500000,4500000,1964070850.0,381435500,3683642786.527984,5,High,Low
Starlink,2500000,3500000,4500000,1964070850.0,381440500,3683664722.5842667,5,High,Low
Starlink,2500000,3500000,4500000,2406570850.0,381430500,4126120850.4717016,5,High,Low
Starlink,2500000,3500000,4500000,2406570850.0,381435500,4126142786.527984,5,High,Low
Starlink,2500000,3500000,4500000,2406570850.0,381440500,4126164722.5842667,5,High,Low
Starlink,2500000,3500000,4500000,2849070850.0,381430500,4568620850.471702,5,High,Low
Starlink,2500000,3500000,4500000,2849070850.0,381435500,4568642786.527985,5,High,Low
Starlink,2500000,3500000,4500000,2849070850.0,381440500,4568664722.584267,5,High,Low
Starlink,2500000,3500000,4500000,1964070850.0,431430500,3902981413.294898,5,High,Low
Starlink,2500000,3500000,4500000,1964070850.0,431435500,3903003349.3511806,5,High,Low
Starlink,2500000,3500000,4500000,1964070850.0,431440500,3903025285.4074626,5,High,Low
Starlink,2500000,3500000,4500000,2406570850.0,431430500,4345481413.294898,5,High,Low
Starlink,2500000,3500000,4500000,2406570850.0,431435500,4345503349.351181,5,High,Low
Starlink,2500000,3500000,4500000,2406570850.0,431440500,4345525285.407463,5,High,Low
Starlink,2500000,3500000,4500000,2849070850.0,431430500,4787981413.294898,5,High,Low
Starlink,2500000,3500000,4500000,2849070850.0,431435500,4788003349.351181,5,High,Low
Starlink,2500000,3500000,4500000,2849070850.0,431440500,4788025285.407463,5,High,Low
Starlink,2500000,3500000,4500000,1964070850.0,481430500,4122341976.1180944,5,High,Low
Starlink,2500000,3500000,4500000,1964070850.0,481435500,4122363912.1743765,5,High,Low
Starlink,2500000,3500000,4500000,1964070850.0,481440500,4122385848.230659,5,High,Low
Starlink,2500000,3500000,4500000,2406570850.0,481430500,4564841976.118094,5,High,Low
Starlink,2500000,3500000,4500000,2406570850.0,481435500,4564863912.1743765,5,High,Low
Starlink,2500000,3500000,4500000,2406570850.0,481440500,4564885848.2306595,5,High,Low
Starlink,2500000,3500000,4500000,2849070850.0,481430500,5007341976.118094,5,High,Low
Starlink,2500000,3500000,4500000,2849070850.0,481435500,5007363912.1743765,5,High,Low
