constellation,number_of_satellites,constellation_capacity_mbps,satellite_coverage_area_km,capacity_per_user,subscribers,monthly_gb,user_per_area,cnr_scenario,subscriber_scenario
OneWeb,648,5137639.6539,787037.037,32.110247836875004,800000,433.4883457978125,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,4463861.54,787037.037,27.899134625,800000,376.6383174375,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,4939454.2971,787037.037,30.871589356875,800000,416.76645631781247,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,5137639.6539,787037.037,32.110247836875004,800000,433.4883457978125,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1479108.7918,787037.037,9.24442994875,800000,124.79980430812499,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,4463861.54,787037.037,27.899134625,800000,376.6383174375,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,4463861.54,787037.037,27.899134625,800000,376.6383174375,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1479108.7918,787037.037,9.24442994875,800000,124.79980430812499,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1479108.7918,787037.037,9.24442994875,800000,124.79980430812499,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,4939454.2971,787037.037,30.871589356875,800000,416.76645631781247,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,4290919.2876,787037.037,26.818245547500002,800000,362.04631489125006,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,2316161.6306,787037.037,14.47601019125,800000,195.426137581875,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1479108.7918,787037.037,9.24442994875,800000,124.79980430812499,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1479108.7918,787037.037,9.24442994875,800000,124.79980430812499,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,4939454.2971,787037.037,30.871589356875,800000,416.76645631781247,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,2316161.6306,787037.037,14.47601019125,800000,195.426137581875,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1479108.7918,787037.037,9.24442994875,800000,124.79980430812499,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1479108.7918,787037.037,9.24442994875,800000,124.79980430812499,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,8016047.515,787037.037,50.10029696875,800000,676.3540090781252,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,5371813.0541,787037.037,33.573831588125,800000,453.24672643968756,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,4290919.2876,787037.037,26.818245547500002,800000,362.04631489125006,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,4939454.2971,787037.037,30.871589356875,800000,416.76645631781247,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,6576844.6264,787037.037,41.105278915,800000,554.9212653525,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,5137639.6539,787037.037,32.110247836875004,800000,433.4883457978125,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,4463861.54,787037.037,27.899134625,800000,376.6383174375,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,4463861.54,787037.037,27.899134625,800000,376.6383174375,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,5137639.6539,787037.037,32.110247836875004,800000,433.4883457978125,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1479108.7918,787037.037,9.24442994875,800000,124.79980430812499,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,2316161.6306,787037.037,14.47601019125,800000,195.426137581875,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,5137639.6539,787037.037,32.110247836875004,800000,433.4883457978125,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,6173867.7343,787037.037,38.586673339375,800000,520.9200900815624,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1479108.7918,787037.037,9.24442994875,800000,124.79980430812499,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,4463861.54,787037.037,27.899134625,800000,376.6383174375,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1479108.7918,787037.037,9.24442994875,800000,124.79980430812499,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,8016047.515,787037.037,50.10029696875,800000,676.3540090781252,0.0023412350015734476,high,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
OneWeb,648,2835709.4408,787037.037,17.723184005,800000,239.26298406749999,0.0023412350015734476,baseline,subscribers_baseline
OneWeb,648,1132742.8904,787037.037,7.079643064999999,800000,95.57518137749999,0.0023412350015734476,low,subscribers_baseline
Kuiper,3236,23133011.3109,157601.9778,46.2660226218,2500000,624.5913053943,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,63962336.0076,157601.9778,127.9246720152,2500000,1726.9830722052002,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,23133011.3109,157601.9778,46.2660226218,2500000,624.5913053943,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,61662456.7534,157601.9778,123.3249135068,2500000,1664.8863323418,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,51312968.8888,157601.9778,102.6259377776,2500000,1385.4501599976,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,49333572.4606,157601.9778,98.6671449212,2500000,1332.0064564362,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,42856218.5633,157601.9778,85.7124371266,2500000,1157.1179012091,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,23133011.3109,157601.9778,46.2660226218,2500000,624.5913053943,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,23133011.3109,157601.9778,46.2660226218,2500000,624.5913053943,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,23133011.3109,157601.9778,46.2660226218,2500000,624.5913053943,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,23133011.3109,157601.9778,46.2660226218,2500000,624.5913053943,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,42856218.5633,157601.9778,85.7124371266,2500000,1157.1179012091,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,49333572.4606,157601.9778,98.6671449212,2500000,1332.0064564362,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,44583516.4049,157601.9778,89.1670328098,2500000,1203.7549429323,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,23133011.3109,157601.9778,46.2660226218,2500000,624.5913053943,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,49333572.4606,157601.9778,98.6671449212,2500000,1332.0064564362,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,74311823.8721,157601.9778,148.62364774419999,2500000,2006.4192445467,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,71436969.601,157601.9778,142.873939202,2500000,1928.7981792269998,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,44583516.4049,157601.9778,89.1670328098,2500000,1203.7549429323,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,44583516.4049,157601.9778,89.1670328098,2500000,1203.7549429323,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,49333572.4606,157601.9778,98.6671449212,2500000,1332.0064564362,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,80061511.6005,157601.9778,160.123023201,2500000,2161.6608132135,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,23133011.3109,157601.9778,46.2660226218,2500000,624.5913053943,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,49333572.4606,157601.9778,98.6671449212,2500000,1332.0064564362,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,91326209.7485,157601.9778,182.652419497,2500000,2465.8076632095,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,23133011.3109,157601.9778,46.2660226218,2500000,624.5913053943,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,71436969.601,157601.9778,142.873939202,2500000,1928.7981792269998,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,65687250.6516,157601.9778,131.37450130320002,2500000,1773.5557675932002,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,54762808.584,157601.9778,109.525617168,2500000,1478.5958317679997,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,44583516.4049,157601.9778,89.1670328098,2500000,1203.7549429323,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,42856218.5633,157601.9778,85.7124371266,2500000,1157.1179012091,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,14772827.3157,157601.9778,29.5456546314,2500000,398.86633752390003,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,49333572.4606,157601.9778,98.6671449212,2500000,1332.0064564362,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,23133011.3109,157601.9778,46.2660226218,2500000,624.5913053943,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,65687250.6516,157601.9778,131.37450130320002,2500000,1773.5557675932002,0.007316359377265918,high,subscribers_baseline
Kuiper,3236,28322085.6492,157601.9778,56.644171298399996,2500000,764.6963125284,0.007316359377265918,baseline,subscribers_baseline
Kuiper,3236,11313454.8305,157601.9778,22.626909661,2500000,305.4632804235,0.007316359377265918,low,subscribers_baseline
GEO,19,2694748.3187,26842105.2632,5.389496637400001,2500000,72.7582046049,0.007316359379561248,baseline,subscribers_baseline
GEO,19,6379291.8182,26842105.2632,12.7585836364,2500000,172.2408790914,0.007316359379561248,high,subscribers_baseline
GEO,19,5977413.2544,26842105.2632,11.9548265088,2500000,161.39015786879997,0.007316359379561248,high,subscribers_baseline
GEO,19,10638542.8794,26842105.2632,21.2770857588,2500000,287.24065774379994,0.007316359379561248,high,subscribers_baseline
GEO,19,6249878.4346,26842105.2632,12.4997568692,2500000,168.74671773420002,0.007316359379561248,high,subscribers_baseline
GEO,19,7183023.6896,26842105.2632,14.366047379200001,2500000,193.9416396192,0.007316359379561248,high,subscribers_baseline
GEO,19,3299233.0816,26842105.2632,6.5984661632,2500000,89.07929320320001,0.007316359379561248,baseline,subscribers_baseline
GEO,19,4992290.4928,26842105.2632,9.984580985600001,2500000,134.79184330560003,0.007316359379561248,high,subscribers_baseline
GEO,19,3299233.0816,26842105.2632,6.5984661632,2500000,89.07929320320001,0.007316359379561248,baseline,subscribers_baseline
GEO,19,9326325.5174,26842105.2632,18.6526510348,2500000,251.81078896980003,0.007316359379561248,high,subscribers_baseline
GEO,19,1317900.0339,26842105.2632,2.6358000678,2500000,35.5833009153,0.007316359379561248,low,subscribers_baseline
GEO,19,2694748.3187,26842105.2632,5.389496637400001,2500000,72.7582046049,0.007316359379561248,baseline,subscribers_baseline
GEO,19,2694748.3187,26842105.2632,5.389496637400001,2500000,72.7582046049,0.007316359379561248,baseline,subscribers_baseline
GEO,19,3299233.0816,26842105.2632,6.5984661632,2500000,89.07929320320001,0.007316359379561248,baseline,subscribers_baseline
GEO,19,1720889.8758,26842105.2632,3.4417797516,2500000,46.4640266466,0.007316359379561248,low,subscribers_baseline
GEO,19,3299233.0816,26842105.2632,6.5984661632,2500000,89.07929320320001,0.007316359379561248,baseline,subscribers_baseline
GEO,19,9326325.5174,26842105.2632,18.6526510348,2500000,251.81078896980003,0.007316359379561248,high,subscribers_baseline
GEO,19,14961768.199,26842105.2632,29.923536398,2500000,403.96774137299997,0.007316359379561248,high,subscribers_baseline
GEO,19,6249878.4346,26842105.2632,12.4997568692,2500000,168.74671773420002,0.007316359379561248,high,subscribers_baseline
GEO,19,9977105.1149,26842105.2632,19.9542102298,2500000,269.38183810230004,0.007316359379561248,high,subscribers_baseline
GEO,19,17884075.961,26842105.2632,35.768151922,2500000,482.870050947,0.007316359379561248,high,subscribers_baseline
GEO,19,3299233.0816,26842105.2632,6.5984661632,2500000,89.07929320320001,0.007316359379561248,baseline,subscribers_baseline
GEO,19,13950959.76,26842105.2632,27.90191952,2500000,376.67591352,0.007316359379561248,high,subscribers_baseline
GEO,19,4992290.4928,26842105.2632,9.984580985600001,2500000,134.79184330560003,0.007316359379561248,high,subscribers_baseline
GEO,19,1317900.0339,26842105.2632,2.6358000678,2500000,35.5833009153,0.007316359379561248,low,subscribers_baseline
GEO,19,3299233.0816,26842105.2632,6.5984661632,2500000,89.07929320320001,0.007316359379561248,baseline,subscribers_baseline
GEO,19,3299233.0816,26842105.2632,6.5984661632,2500000,89.07929320320001,0.007316359379561248,baseline,subscribers_baseline
GEO,19,10972961.8125,26842105.2632,21.945923625,2500000,296.26996893750004,0.007316359379561248,high,subscribers_baseline
GEO,19,1720889.8758,26842105.2632,3.4417797516,2500000,46.4640266466,0.007316359379561248,low,subscribers_baseline
GEO,19,2694748.3187,26842105.2632,5.389496637400001,2500000,72.7582046049,0.007316359379561248,baseline,subscribers_baseline
GEO,19,1317900.0339,26842105.2632,2.6358000678,2500000,35.5833009153,0.007316359379561248,low,subscribers_baseline
GEO,19,1317900.0339,26842105.2632,2.6358000678,2500000,35.5833009153,0.007316359379561248,low,subscribers_baseline
GEO,19,5193507.5942,26842105.2632,10.3870151884,2500000,140.2247050434,0.007316359379561248,high,subscribers_baseline
GEO,19,1720889.8758,26842105.2632,3.4417797516,2500000,46.4640266466,0.007316359379561248,low,subscribers_baseline
GEO,19,13149425.1885,26842105.2632,26.298850377,2500000,355.03448008950005,0.007316359379561248,high,subscribers_baseline
GEO,19,5193507.5942,26842105.2632,10.3870151884,2500000,140.2247050434,0.007316359379561248,high,subscribers_baseline
GEO,19,2694748.3187,26842105.2632,5.389496637400001,2500000,72.7582046049,0.007316359379561248,baseline,subscribers_baseline
GEO,19,5977413.2544,26842105.2632,11.9548265088,2500000,161.39015786879997,0.007316359379561248,high,subscribers_baseline
GEO,19,7183023.6896,26842105.2632,14.366047379200001,2500000,193.9416396192,0.007316359379561248,high,subscribers_baseline
GEO,19,1317900.0339,26842105.2632,2.6358000678,2500000,35.5833009153,0.007316359379561248,low,subscribers_baseline
GEO,19,5746848.3091,26842105.2632,11.4936966182,2500000,155.1649043457,0.007316359379561248,high,subscribers_baseline
GEO,19,4992290.4928,26842105.2632,9.984580985600001,2500000,134.79184330560003,0.007316359379561248,high,subscribers_baseline
GEO,19,1317900.0339,26842105.2632,2.6358000678,2500000,35.5833009153,0.007316359379561248,low,subscribers_baseline
